delete,ln_pop_den,pct_65_over,pct_age_18_29,pct_bach,pct_black,pct_fb,pct_hisp,pct_uninsured,totalvotes,id,Intercept,X,Y,se0,b0,sepct_black,bpct_black,sepct_hisp,bpct_hisp,sepct_65_over,bpct_65_over,sepct_age_18_29,bpct_age_18_29,sepct_fb,bpct_fb,sepct_uninsured,bpct_uninsured,sepct_bach,bpct_bach,seln_pop_den,bln_pop_den
1391,1.056931397,-1.126499698,1.041902669,0.739389201,4.378763403,-0.533054099,-0.572892252,0.566843253,0.331344187,28049,1,-0.090442861,0.03226648,0.119694286,-0.157699592,0.036658145,-0.052128456,0.317766044,-1.242210944,0.078885885,0.031405639,0.065693904,-0.043113627,0.228011084,0.98368025,0.026034638,0.045542329,0.075969738,-0.010777722,0.102765975,0.203752315
1392,-0.363269151,-0.932104739,0.936168486,-1.235076675,5.164479663,-0.815959465,-0.666565603,1.309186155,-0.282702278,28051,1,-0.090091698,0.033123009,0.114337508,-0.180116251,0.033153306,-0.033212785,0.330837936,-1.35893351,0.074369162,0.014859795,0.057865886,-0.053970484,0.235628671,0.970586665,0.023966804,0.041748695,0.072020872,0.008621564,0.100045693,0.177053833
1393,-0.465343956,-0.543314821,-0.148756562,-0.962012246,4.613099831,-0.444646172,-0.44319069,1.349312798,-0.308940267,28053,1,-0.090527942,0.033127487,0.111688259,-0.187236285,0.033425896,-0.040315275,0.326730255,-1.452527851,0.073881376,0.008185411,0.058643587,-0.056227421,0.237349213,1.04098653,0.023921426,0.043298823,0.073428752,0.001807903,0.099760867,0.190180307
1394,-1.526848339,-0.56491426,-0.358262206,-1.97025014,3.620616135,-0.83364105,-0.587303537,0.426400001,-0.332418121,28055,1,-0.090988686,0.032739007,0.110685608,-0.175934033,0.03528345,-0.045188354,0.313719221,-1.434200604,0.07481388,0.011203885,0.061154325,-0.053575487,0.231500603,1.087847145,0.024854061,0.046099829,0.075381826,-0.009998015,0.100021871,0.218801518
1395,0.00085991,-0.327320421,0.765816486,-0.920002333,-0.121874472,-0.780596294,-0.56568661,0.125450176,-0.26463108,28057,1,-0.088360973,0.034280257,0.11268858,-0.203241481,0.043073094,0.059357226,0.333610247,-0.922531598,0.069808547,0.030114688,0.053243186,-0.055902759,0.228124235,0.642208385,0.021938472,0.032120992,0.066130932,0.053566672,0.103003651,0.217794637
1396,0.834605171,-0.6945109,0.058846149,-0.090306566,0.843040234,-0.161740807,-0.212610134,0.807603113,0.027582325,28059,1,-0.088636271,0.030536359,0.142914008,-0.121848459,0.057272051,0.013766388,0.350152269,-0.273495274,0.093561284,0.095910477,0.090180696,-0.013565476,0.221943441,0.38408918,0.030638029,0.044188825,0.088768213,0.029556834,0.118737566,0.292406329
1397,-0.334604274,0.191066137,-0.036457694,-0.72045525,3.117482039,-0.780596294,-0.644948676,0.707286504,-0.278552051,28061,1,-0.08911861,0.032018935,0.126458037,-0.133966581,0.039009896,-0.035864987,0.330812148,-0.81863977,0.081214627,0.052080671,0.066637021,-0.037804567,0.217078249,0.680333744,0.026752322,0.041529222,0.074266296,0.019439867,0.104362885,0.192008563
1398,-0.664033868,-0.73770978,0.227020539,-0.636435426,5.288540125,-0.409283002,-0.162170638,1.269059511,-0.310818228,28063,1,-0.09103671,0.031733544,0.120587946,-0.163614605,0.040815143,-0.044704926,0.30155567,-1.175288155,0.081664414,0.042580503,0.072437356,-0.039079722,0.222611144,1.027284949,0.027430147,0.04924793,0.080488581,-0.025259978,0.106078793,0.258286707
1399,-0.260105352,0.644654375,-0.019748099,-0.825480031,3.599939391,-0.727551538,-0.652154318,0.927983043,-0.295413601,28065,1,-0.089823978,0.031569453,0.130899146,-0.142854001,0.04246499,-0.049778314,0.326358889,-0.908674596,0.085455204,0.059483706,0.075759114,-0.030096256,0.22466796,0.794480016,0.02783797,0.045387484,0.080084644,-0.005195173,0.108877752,0.214401401
1400,0.466685648,-0.521715381,0.163064026,-0.121814001,1.401312313,-0.391601416,-0.356722981,0.366210036,-0.135833698,28067,1,-0.089169956,0.031622466,0.131093917,-0.130831439,0.042480789,-0.040313681,0.33293742,-0.733896471,0.084639504,0.062671575,0.073031724,-0.031775603,0.218366345,0.651108226,0.027746408,0.042886714,0.077947369,0.014422732,0.107771789,0.208337194
1401,-0.697480528,0.126267817,1.233615242,-0.762465162,3.627508383,-0.815959465,-0.637743033,0.466526644,-0.305318007,28069,1,-0.088641338,0.032754617,0.118716393,-0.145996664,0.035205926,-3.50E-05,0.328507666,-0.808333906,0.075592106,0.039622333,0.056734599,-0.046971328,0.21280815,0.623713254,0.025070444,0.037641303,0.068423471,0.041216733,0.100693905,0.185583997
1402,0.343466566,-1.450491297,3.902294868,2.482800559,1.001561935,-0.179422392,-0.493630186,-0.195562971,-0.180396844,28071,1,-0.089484552,0.034356694,0.112834145,-0.236659208,0.035352536,0.008521409,0.346005611,-1.358094178,0.070963337,0.013467406,0.055391788,-0.066608338,0.245595074,0.893050971,0.021412761,0.035921419,0.07032153,0.03308263,0.102107344,0.192043296
1403,0.602623754,-1.234496898,0.297414264,1.275015582,0.760333259,-0.33855666,-0.486424544,0.727349826,-0.146566813,28073,1,-0.089509518,0.031205401,0.136070002,-0.138219732,0.046838108,-0.038297954,0.33325221,-0.717168912,0.088918343,0.073366635,0.081578819,-0.023849116,0.224392018,0.679030428,0.028803853,0.045338074,0.08323304,0.001331655,0.112699959,0.23202413
1404,0.517276652,-0.478516501,0.311821873,-0.237341259,2.386903762,-0.497690928,-0.515247113,0.245830106,-0.128107994,28075,1,-0.088662107,0.032404413,0.121825331,-0.136699942,0.036579416,-0.012845143,0.328959456,-0.746074908,0.077768197,0.0463088,0.060121411,-0.043753259,0.210600082,0.602397878,0.025888976,0.03875227,0.070282079,0.037609209,0.101771599,0.189917809
1405,-0.233741414,-0.284121541,-0.432683411,-0.457893299,1.614971998,-0.709869953,-0.616126106,0.506653288,-0.292740347,28077,1,-0.090106802,0.031549877,0.130008463,-0.148565433,0.042352879,-0.050952249,0.321814975,-0.971300587,0.085446113,0.057699401,0.076429314,-0.030301928,0.225779752,0.851025466,0.027882837,0.046459003,0.080840828,-0.012253858,0.109092184,0.222313525
1406,-0.063427727,-0.62971258,0.102907957,-0.804475075,2.2628433,-0.462327758,-0.349517339,1.108552938,-0.275451076,28079,1,-0.089524213,0.032753934,0.118923076,-0.156449752,0.034500396,-0.0283747,0.330392222,-1.121197794,0.076380318,0.030288395,0.059128238,-0.047221243,0.226466789,0.835493035,0.024907166,0.040807349,0.071110759,0.016012724,0.100849252,0.173321316
1407,0.841383807,-0.932104739,0.099263662,0.25627521,1.408204561,-0.462327758,-0.493630186,0.366210036,-0.089967341,28081,1,-0.088680408,0.034290644,0.113240008,-0.209921924,0.040351472,0.045594718,0.338497629,-1.052818977,0.070325521,0.026341663,0.053591916,-0.058902981,0.233763402,0.718719456,0.021796979,0.033235037,0.06722383,0.047199337,0.102754076,0.207053268
1408,0.058529121,-1.083300819,0.7866331,-0.363370996,4.489039369,-0.480009343,-0.493630186,0.988173008,-0.264136528,28083,1,-0.090301146,0.033549569,0.111008569,-0.206626273,0.032672193,-0.030779069,0.335181486,-1.481589063,0.072649856,0.004330409,0.057114612,-0.060897182,0.24241963,1.016755381,0.022963742,0.041236778,0.072547191,0.011861297,0.099986174,0.182421231
1409,0.168515005,-0.456917061,-0.084941537,-0.604927991,1.57361851,-0.745233123,-0.652154318,0.948046364,-0.224652565,28085,1,-0.090452951,0.031533421,0.128142885,-0.155554303,0.042236561,-0.049637504,0.314976136,-1.036065594,0.085066982,0.055134968,0.076689985,-0.031480457,0.225725818,0.914689836,0.027929232,0.047748218,0.081546624,-0.019400735,0.109034913,0.236159252
1410,0.557461505,-0.71611034,0.597830891,0.151250429,2.39379601,-0.426964587,-0.53686404,0.486589966,-0.154880633,28087,1,-0.088442999,0.033473546,0.114069962,-0.169766424,0.036268355,0.033528549,0.328950218,-0.852705697,0.072039638,0.031785,0.052882736,-0.051592506,0.217814492,0.619023828,0.023527226,0.034802622,0.066085189,0.051431566,0.100764922,0.194504982
1411,0.677589144,-1.299295218,0.10168864,2.776869945,1.994045632,-0.037969709,-0.464807617,-0.536639439,0.038736478,28089,1,-0.090032282,0.032634107,0.118382349,-0.160511134,0.034802649,-0.042631756,0.326166612,-1.241165062,0.076945732,0.026490069,0.061268157,-0.04690069,0.229765531,0.934300859,0.025140421,0.042982806,0.073129097,0.002438667,0.101154549,0.181214749
1412,0.025712949,-0.176124342,-0.013019362,-1.014524636,1.621864246,-0.639143611,-0.56568661,1.148679581,-0.255555382,28091,1,-0.089822689,0.03123069,0.135098837,-0.145301458,0.046194894,-0.041661556,0.328381608,-0.807212415,0.088755058,0.070573097,0.081850809,-0.024246966,0.226197672,0.751692638,0.02872697,0.046385553,0.083636636,-0.007355803,0.112672184,0.234239921
1413,0.082067996,-0.392118741,0.440326569,-0.856987465,2.669485925,-0.550735684,-0.41436812,0.707286504,-0.23122877,28093,1,-0.089503326,0.034761825,0.113073737,-0.264096164,0.037730865,0.009732259,0.349374561,-1.398512836,0.070341311,0.014547655,0.056335559,-0.072551609,0.249310304,0.905521462,0.020640236,0.034789624,0.071010165,0.034236407,0.102880401,0.206216981
1414,0.035096656,0.039870057,-0.148269195,-0.552415601,1.525372775,-0.692188367,-0.587303537,0.125450176,-0.221591689,28095,1,-0.088480305,0.033892139,0.113107007,-0.187610295,0.038609086,0.045022461,0.332460336,-0.925232289,0.070857996,0.028951967,0.052763804,-0.05422263,0.224763751,0.650708336,0.022648948,0.033697384,0.066155881,0.05151411,0.101755391,0.201738034
1415,-0.326504526,0.407060536,-0.239207576,-0.279351171,2.421365001,-0.692188367,-0.580097895,-0.055119719,-0.303019009,28097,1,-0.089616409,0.033494322,0.114132013,-0.189306419,0.032915904,-0.011233028,0.336999863,-1.28931515,0.073085073,0.016356251,0.055445769,-0.056629793,0.236367986,0.893408062,0.023188582,0.038946369,0.070065161,0.023074635,0.100333512,0.172997643
1416,0.095016583,-0.67291146,-0.014752233,-1.088041982,0.815471242,-0.586098855,-0.529658398,0.506653288,-0.258723189,28099,1,-0.089117987,0.032753323,0.119262933,-0.150738881,0.034789195,-0.016185753,0.330750822,-0.983458102,0.076168923,0.035072233,0.058078907,-0.046764562,0.221039925,0.740842331,0.024974226,0.03935334,0.069843701,0.027048004,0.100819873,0.175705885
1417,-0.095838716,-0.5865137,0.508756878,-0.583923035,1.47712704,-0.621462026,-0.544069683,0.346146714,-0.268881554,28101,1,-0.089117973,0.032399956,0.122441249,-0.141141571,0.036432733,-0.027021424,0.330059853,-0.907859838,0.078384243,0.042651846,0.061648027,-0.042718451,0.218350434,0.714170105,0.025817111,0.040399184,0.071601038,0.0232859,0.102077005,0.181225657
1418,-0.602516954,-0.62971258,0.477357517,-0.66794286,4.351194412,-0.621462026,-0.580097895,1.088489616,-0.301254661,28103,1,-0.088569811,0.03311021,0.116109791,-0.157118591,0.034955334,0.015693603,0.328710947,-0.844932295,0.073691849,0.03466085,0.054293874,-0.049640275,0.215351362,0.629307012,0.024281012,0.036332482,0.067046531,0.046001629,0.100376785,0.186947073
1419,0.519856502,-1.688085136,5.913511746,2.167726217,1.925123153,-0.108696051,-0.558480967,-0.035056397,-0.204897217,28105,1,-0.088879189,0.033424787,0.115002152,-0.172636119,0.034556009,0.014786731,0.333483154,-1.016299233,0.072840273,0.0275825,0.053827356,-0.052737334,0.225163451,0.723649483,0.023506293,0.03651015,0.06751075,0.039743882,0.100567311,0.181038361
1420,0.060731246,-0.73770978,0.328854435,-0.741460206,2.724623909,-0.586098855,-0.53686404,0.687223183,-0.232498566,28107,1,-0.089950107,0.034363877,0.111297106,-0.252562859,0.034074704,-0.012854589,0.347021845,-1.497606646,0.070992935,0.004509437,0.056814248,-0.070129081,0.250103976,0.971530873,0.021284106,0.037568594,0.072151141,0.026745059,0.101685147,0.191127613
1421,0.253479917,-0.089726582,0.175516731,-0.552415601,0.257199163,-0.56841727,-0.457601974,0.927983043,-0.176320131,28109,1,-0.08958949,0.030768274,0.141304389,-0.14661686,0.052968038,-0.014551703,0.33677939,-0.604816914,0.093411457,0.087241004,0.090124588,-0.01552543,0.229037001,0.634952754,0.0299657,0.04691851,0.088612253,-0.00196034,0.118248293,0.264422274
1422,-0.494341224,-0.348919861,0.045808728,-1.182564285,0.739656515,-0.674506782,-0.572892252,0.867793078,-0.297398492,28111,1,-0.088992375,0.03117162,0.136360573,-0.126996049,0.047562585,-0.029638266,0.338713916,-0.555860529,0.08852484,0.076776471,0.080196218,-0.024795914,0.21901858,0.554152899,0.028928194,0.043584736,0.082255493,0.017733718,0.112203832,0.23626907
1423,0.457199507,-0.478516501,0.198287927,-0.562918079,3.117482039,-0.709869953,-0.56568661,0.847729756,-0.221036989,28113,1,-0.090404719,0.031174687,0.132932649,-0.160290161,0.046279985,-0.037898849,0.317036571,-0.914666184,0.088724258,0.068200088,0.083161917,-0.025180336,0.226924881,0.860515222,0.02888205,0.048637166,0.085145483,-0.020775248,0.113201307,0.255773463
1424,0.215090135,-0.888905859,-0.029879868,-0.405380908,0.477751095,-0.232467148,-0.183787565,1.24899619,-0.240959415,28115,1,-0.089037128,0.034225167,0.11339435,-0.215325669,0.037165968,0.0279789,0.341863356,-1.184791851,0.070885942,0.021092406,0.054074159,-0.061326196,0.238417577,0.797026968,0.021802515,0.03470724,0.068424033,0.040277028,0.102230537,0.195208225
1425,0.18793656,-0.262522102,0.512159524,-1.004022158,0.064216222,-0.480009343,-0.572892252,0.486589966,-0.265800629,28117,1,-0.088519668,0.034617956,0.113352932,-0.222332951,0.045138482,0.058234055,0.338648939,-1.021131321,0.069551947,0.029899987,0.054170843,-0.060502603,0.23497135,0.698066218,0.021256279,0.031690223,0.067141211,0.048989264,0.103816342,0.224647294
1426,-0.517909401,-0.478516501,0.223456441,-1.224574197,4.337409916,-0.762914709,-0.594509179,1.570009336,-0.315376126,28119,1,-0.090289669,0.034251523,0.109564466,-0.254681335,0.033736644,-0.026510713,0.345024386,-1.566786608,0.071033195,-0.00190174,0.057674989,-0.070623957,0.251131496,1.017198522,0.021447224,0.039118035,0.073270307,0.021896376,0.101164121,0.192291342
1427,0.847656323,-0.888905859,-0.001424286,0.739389201,0.808578994,-0.320875075,-0.479218902,-0.055119719,0.135261,28121,1,-0.089946405,0.032263484,0.122396516,-0.150244025,0.036806247,-0.048409666,0.324710295,-1.129787923,0.079506537,0.037320501,0.065308295,-0.041243728,0.226424747,0.89000352,0.026061225,0.043772021,0.074771229,-0.000785061,0.103027373,0.188250963
1428,0.03652058,-0.845706979,0.069457756,-1.109046938,2.00093788,0.439433095,0.133260699,1.509819371,-0.26520583,28123,1,-0.089537459,0.032405977,0.122082529,-0.146984889,0.036182005,-0.037916834,0.328721096,-1.047505625,0.078579986,0.038189898,0.062730531,-0.04268181,0.223805061,0.813188609,0.025745291,0.041884705,0.072788921,0.011327841,0.102201238,0.179396468
1429,-0.839932165,-0.132925462,0.002502856,-0.258346215,4.516608361,-0.656825197,-0.673771245,1.650262623,-0.322346636,28125,1,-0.09081358,0.032880417,0.111156522,-0.179638978,0.034472577,-0.044750053,0.318971837,-1.445708678,0.074491474,0.009795059,0.060197852,-0.054398995,0.233950303,1.071817588,0.024506011,0.045053753,0.074625934,-0.005877845,0.099864748,0.206225779
1430,0.025575699,-0.348919861,0.008567742,-0.604927991,1.897554161,-0.639143611,-0.659359961,0.907919721,-0.257974677,28127,1,-0.089920889,0.031913117,0.126425483,-0.145398333,0.039302915,-0.051856614,0.324273939,-1.03077511,0.082319884,0.047841898,0.07025538,-0.035810224,0.225004671,0.852591882,0.026948025,0.044717603,0.0772135,-0.004376818,0.105624006,0.200164241
1431,-0.31693971,0.018270617,-0.266326636,-1.025027114,0.960208448,-0.674506782,-0.558480967,0.887856399,-0.281285453,28129,1,-0.089506922,0.032017684,0.126289352,-0.139631589,0.038813381,-0.044677267,0.328653202,-0.942414288,0.08150344,0.04879036,0.067831697,-0.03717706,0.221896786,0.771893808,0.026711752,0.042924544,0.075337408,0.007740032,0.104659326,0.190801231
1432,-0.036639842,-0.60811314,0.803445762,-0.646937904,0.636272797,-0.692188367,-0.53686404,0.546779931,-0.284286181,28131,1,-0.089116383,0.03078997,0.141101416,-0.132653464,0.052904134,-0.012380664,0.342738583,-0.483413429,0.092482608,0.088047872,0.087923821,-0.016850045,0.224730373,0.530994151,0.02992565,0.045158787,0.087128586,0.012764942,0.117048159,0.262725357
1433,-0.09336845,-1.277695778,1.132291102,-0.688947816,4.468362626,-0.727551538,-0.551275325,0.968109686,-0.272236488,28133,1,-0.090589331,0.033601691,0.108861236,-0.215167601,0.033077031,-0.036170032,0.333554893,-1.54319345,0.072184643,-0.001230061,0.05777178,-0.063209746,0.243999446,1.055760374,0.02281841,0.04211529,0.073568055,0.009248321,0.099816678,0.191682062
1434,-0.400376292,-0.910505299,1.25712669,-1.224574197,3.076128551,-0.30319349,0.003559137,0.546779931,-0.298942296,28135,1,-0.090172131,0.033950785,0.110592238,-0.229746499,0.032842451,-0.0232579,0.34157814,-1.508585481,0.071708991,0.002110801,0.056804739,-0.06570781,0.247008447,1.00193573,0.022098447,0.039586917,0.072413093,0.019393993,0.100677826,0.18422029
1435,0.266661625,-0.5865137,0.679807024,-0.646937904,1.435773552,-0.533054099,-0.493630186,0.526716609,-0.249433631,28137,1,-0.089945418,0.03465053,0.11142991,-0.273499638,0.035525216,-0.01278689,0.3497473,-1.519235375,0.070529002,0.004953419,0.057456551,-0.074334667,0.252537222,0.971734042,0.020725478,0.036703375,0.072568795,0.029006625,0.102212053,0.20001858
1436,0.055002846,-0.67291146,0.383738548,-0.709952772,0.52599683,-0.444646172,-0.335106054,0.546779931,-0.269422888,28139,1,-0.088908612,0.034768148,0.113851321,-0.241905666,0.042567321,0.041017371,0.344702911,-1.187904986,0.069896401,0.025425718,0.055006598,-0.066680053,0.242171146,0.791850542,0.020835051,0.032639589,0.068753675,0.04212345,0.103663371,0.218503423
1437,0.004208096,0.363861656,-0.183934014,-1.109046938,-0.438917875,-0.762914709,-0.450396332,0.827666434,-0.27586543,28141,1,-0.088239418,0.034740694,0.113067399,-0.221530889,0.049835184,0.072335343,0.33471817,-0.918751168,0.068863813,0.034061283,0.054348157,-0.058437406,0.231595618,0.639953461,0.021165094,0.030322595,0.066393727,0.05262319,0.104435419,0.240245665
1438,-0.425765457,-1.515289617,0.420838072,-0.531410645,4.785406029,-0.356238246,-0.608920464,1.108552938,-0.313130592,28143,1,-0.090374626,0.034652323,0.109099579,-0.289055983,0.035965821,-0.032265685,0.349141528,-1.613500189,0.070303788,-0.004037374,0.058934647,-0.076958065,0.255113042,1.020304913,0.020629099,0.038236236,0.074182955,0.025664653,0.101788205,0.204284975
1439,0.259977046,-0.521715381,0.089667199,-0.898997377,0.443289856,-0.373919831,-0.363928624,0.245830106,-0.252173716,28145,1,-0.089005265,0.034490505,0.113487257,-0.229352637,0.039268794,0.033337071,0.343782051,-1.200137492,0.070396573,0.022151789,0.054536477,-0.064120172,0.240944099,0.800676202,0.021304544,0.033807718,0.068687609,0.041171951,0.102930972,0.205035216
1440,-0.109935213,0.061469497,-0.093154365,-0.793972597,2.566102207,-0.780596294,-0.623331749,1.349312798,-0.28935868,28147,1,-0.090105732,0.031148956,0.134998723,-0.153422616,0.046888538,-0.038569976,0.323719687,-0.84747551,0.08942245,0.071361202,0.083694871,-0.023392068,0.227437018,0.799512325,0.028943412,0.04764183,0.085048914,-0.014685679,0.113705091,0.246562454
1441,0.316612336,-0.5865137,0.012529541,0.046225648,2.779761892,-0.497690928,-0.529658398,0.466526644,-0.196235874,28149,1,-0.090847796,0.032357356,0.115532735,-0.164384459,0.036519643,-0.049645497,0.311232375,-1.32818569,0.077400566,0.023885667,0.064549031,-0.046969268,0.227911483,1.051900428,0.02580686,0.046724533,0.076382441,-0.015077458,0.101792452,0.220890324
1442,0.191520887,-0.73770978,0.193664634,-0.426385864,4.351194412,-0.639143611,-0.56568661,1.228932868,-0.216586021,28151,1,-0.090949287,0.03328324,0.107287933,-0.200555937,0.034071768,-0.041222676,0.32365908,-1.537918157,0.072592988,-0.00120139,0.058794353,-0.060926969,0.239204985,1.093857727,0.023537461,0.044347818,0.074622998,0.00039847,0.099305355,0.208395745
1443,-0.318852932,-0.435317621,0.111175947,-0.699450294,2.200813069,-0.692188367,-0.637743033,-0.075183041,-0.269730312,28153,1,-0.088696572,0.031640762,0.130156624,-0.12400935,0.042371453,-0.029276779,0.334226842,-0.583800966,0.08367635,0.064592393,0.070720249,-0.034207733,0.210997777,0.538791671,0.027759224,0.041136056,0.07646644,0.030433436,0.106859385,0.215007606
1444,-0.364945564,-0.197723782,-0.236353367,-0.363370996,0.781010003,-0.780596294,-0.630537391,0.185640141,-0.300880406,28155,1,-0.08928533,0.033613227,0.114269929,-0.188475475,0.033670495,0.004132996,0.337613195,-1.196244516,0.072576963,0.020161003,0.054400372,-0.056363401,0.233905824,0.827408614,0.022997347,0.03740793,0.068852162,0.031472123,0.100662362,0.17641125
1445,-0.698843869,-0.413718181,0.368874215,-0.867489943,4.275379685,-0.83364105,-0.666565603,0.747413148,-0.309354621,28157,1,-0.091311317,0.031159736,0.124357801,-0.181909942,0.047448365,-0.016885396,0.291989549,-1.0135893,0.086014632,0.061532747,0.080890334,-0.033657877,0.218836298,0.996314116,0.028995451,0.051930434,0.085582434,-0.031130678,0.111314266,0.311060566
1446,-0.21723411,0.255864457,-0.215833634,-0.762465162,2.607455694,-0.780596294,-0.587303537,0.707286504,-0.275210483,28159,1,-0.089033733,0.033088792,0.116837705,-0.161225762,0.034090495,-0.002131569,0.332161534,-1.017474237,0.074372649,0.030126675,0.055516343,-0.050112646,0.223348036,0.74210701,0.024216134,0.038058473,0.068531747,0.032815257,0.100362316,0.175604219
1447,-0.319892759,0.191066137,-0.194808168,-0.856987465,2.111213846,-0.745233123,-0.580097895,0.586906574,-0.293261631,28161,1,-0.089707043,0.034028506,0.11244632,-0.222370405,0.033388844,-0.004981013,0.343208885,-1.392934678,0.071655266,0.010122817,0.055507328,-0.063882694,0.244242267,0.926783744,0.022021425,0.037690121,0.070733513,0.027104526,0.101187116,0.181876055
1448,-0.203750917,-1.320894658,0.632975658,-0.898997377,3.482771177,-0.250148734,-0.349517339,0.647096539,-0.267190721,28163,1,-0.09039525,0.032780508,0.115132272,-0.170678512,0.034274347,-0.044490994,0.323606192,-1.356368051,0.075712406,0.01798135,0.060500685,-0.050547587,0.232770316,1.007595633,0.02476118,0.043850279,0.073687638,-0.002071135,0.100480549,0.189377721
1449,0.012475726,-0.953704179,4.591906807,0.949438762,-0.438917875,-0.108696051,-0.500835829,-0.336006222,-0.267859034,29001,1,-0.092601101,0.040190479,0.120989301,-0.172794392,0.216751858,0.314071343,0.275626008,-0.660622601,0.071885744,0.037314578,0.050530408,-0.109258455,0.187398593,0.370765181,0.016496176,0.029823809,0.073281597,0.047279466,0.105909847,0.367877164
1450,-0.047384832,-0.024928262,-0.438407447,0.3087876,-0.528517097,-0.621462026,-0.500835829,-0.777399299,-0.271761985,29003,1,-0.094800215,0.039983418,0.11918771,-0.125134174,0.244025865,0.18998473,0.289812409,0.076982256,0.070935438,0.014623647,0.046879963,-0.0382137,0.190528849,-0.260821688,0.0159524,0.038316832,0.072410862,0.118010012,0.10280849,0.304455863
1451,-0.876214677,1.422234213,-0.717823889,0.119742995,-0.590547328,-0.674506782,-0.587303537,-0.014993076,-0.318129578,29005,1,-0.095428557,0.040431266,0.135285209,-0.012782393,0.278100747,0.304710956,0.284770206,0.271254464,0.070893749,0.018875395,0.046248437,-0.03418568,0.183559906,-0.349344608,0.016343294,0.039242715,0.073489175,0.130170907,0.103228276,0.264857717
1452,-0.097279589,-0.327320421,0.014572002,-0.762465162,-0.232150438,-0.533054099,-0.457601974,0.245830106,-0.265720431,29007,1,-0.091842461,0.039215643,0.109799759,-0.365113117,0.162204568,0.092769253,0.290081395,-1.031030879,0.0684226,0.040941066,0.052628808,-0.130553782,0.199201551,0.617285996,0.016090089,0.029990473,0.072255089,0.033991496,0.09900288,0.366153668
1453,0.018248118,0.299063337,-0.517252405,-0.77296764,-0.611224072,0.085801388,-0.010852148,0.948046364,-0.232692377,29009,1,-0.093829617,0.036709993,0.089391196,-0.403424626,0.135390805,-0.083590783,0.316959106,-0.834133661,0.064478282,-0.025900915,0.0616088,-0.066802921,0.225745026,0.328707793,0.017056346,0.044527511,0.075721249,0.102338418,0.095668448,0.356630146
1454,-0.450869852,0.277463897,-0.467615753,-0.216336303,-0.604331824,-0.709869953,-0.56568661,0.285956749,-0.296322507,29011,1,-0.094346152,0.037501875,0.092468479,-0.369859637,0.163601212,-0.057464782,0.308542619,-0.450556887,0.065712765,-0.012216469,0.056248022,-0.052445152,0.214406052,0.042057549,0.016232129,0.044034697,0.073352967,0.122514584,0.094641279,0.351743759
1455,-0.473140682,0.104668377,-0.455302258,-0.615430469,-0.521624849,-0.621462026,-0.522452756,-0.055119719,-0.280690654,29013,1,-0.094339213,0.038256864,0.095914164,-0.354909123,0.178938946,-0.053401557,0.306129908,-0.304950322,0.066764487,-0.00346437,0.052341771,-0.04699219,0.209344682,-0.073459447,0.015709648,0.041775225,0.072121034,0.120967121,0.09570583,0.341208085
1456,-0.307329166,2.480606769,-1.204447854,-0.941007289,-0.604331824,-0.656825197,-0.53686404,0.446463323,-0.266923395,29015,1,-0.093287679,0.03829508,0.100226331,-0.444824499,0.162798696,-0.109040513,0.31245231,-0.736904349,0.065195636,-0.002191904,0.054271175,-0.072575325,0.216182018,0.222233671,0.015685576,0.037894024,0.072625487,0.086300108,0.096413028,0.34975792
1457,-0.457236311,0.169466697,-0.613697144,-1.37160889,-0.597439576,-0.727551538,-0.601714822,0.406336679,-0.296950722,29017,1,-0.090025817,0.037321855,0.114524862,-0.417630074,0.071794953,-0.005988085,0.335213171,-1.477716706,0.067999686,0.051317361,0.056924123,-0.133181165,0.233695155,0.990011489,0.017143862,0.029085234,0.07186354,0.014131875,0.09832607,0.317749964
1458,1.025062373,-1.493690177,3.198544172,2.535312949,-0.004706257,0.386388339,-0.435985047,-0.516576118,0.272352153,29019,1,-0.092309252,0.038990091,0.108344571,-0.40271673,0.166643472,0.013964027,0.297574788,-0.948771758,0.067221303,0.025589495,0.052841276,-0.110175172,0.20508089,0.480380628,0.015849001,0.032330799,0.072374762,0.050334999,0.098333516,0.361051536
1459,0.918631014,-0.65131202,0.407799443,-0.090306566,-0.266611677,-0.126377636,-0.212610134,0.145513498,-0.092346537,29021,1,-0.094805193,0.039659542,0.112105258,-0.171699122,0.230256852,0.129676532,0.292391972,0.062675397,0.070344103,0.01246228,0.047182543,-0.036882547,0.193546733,-0.269789942,0.015765316,0.039293298,0.072030578,0.122870977,0.10093888,0.30894645
1460,0.195280242,-0.068127142,-0.164769545,-0.909499855,-0.245934934,-0.60378044,-0.529658398,0.466526644,-0.215697164,29023,1,-0.090405974,0.036715705,0.112398985,-0.4336742,0.063978532,-0.055371026,0.344713325,-1.573629963,0.06734342,0.025267457,0.059532405,-0.115654615,0.245807119,0.970152956,0.017479878,0.032241602,0.073866351,0.026909635,0.099452228,0.288266004
1461,-0.419950083,0.104668377,-0.493577306,-0.405380908,-0.58365508,-0.621462026,-0.56568661,-0.035056397,-0.305645481,29025,1,-0.093982613,0.039656267,0.112646593,-0.236292629,0.218965307,0.105798592,0.293909277,-0.244627021,0.070105447,0.012708993,0.048663392,-0.055206321,0.1968329,-0.060535663,0.015777828,0.03635545,0.07212372,0.09623124,0.102348963,0.338479967
